epochs,LSTMLayers,LSTMDims,ReLULayers,ReLUDims,totalAcc,f1_macro,f1_micro,S,D;Q;C
136,3,200,1,100,0.6946,0.2903,0.6946,0.0471,0.1212,0.0588,0.9369
137,3,200,1,100,0.6997,0.2426,0.6997,0.0353,0.0455,0.0000,0.9603
138,3,200,1,100,0.6963,0.2754,0.6963,0.0235,0.0606,0.1176,0.9509
139,3,200,1,100,0.6879,0.3063,0.6879,0.0471,0.1364,0.1176,0.9229
140,3,200,1,100,0.6896,0.2659,0.6896,0.0118,0.1061,0.0588,0.9393
141,3,200,1,100,0.6594,0.2755,0.6594,0.0706,0.1818,0.0000,0.8762
142,3,200,1,100,0.6644,0.2647,0.6644,0.0588,0.1364,0.0000,0.8925
143,3,200,1,100,0.6577,0.2702,0.6577,0.0824,0.1364,0.0000,0.8785
144,3,200,1,100,0.6678,0.2774,0.6678,0.0824,0.1515,0.0000,0.8902
145,3,200,1,100,0.6913,0.2794,0.6913,0.0941,0.1061,0.0000,0.9276
146,3,200,1,100,0.6644,0.3047,0.6644,0.1176,0.1364,0.0588,0.8785
147,3,200,1,100,0.6963,0.2718,0.6963,0.0824,0.0909,0.0000,0.9393
148,3,200,1,100,0.6762,0.3066,0.6762,0.1765,0.1515,0.0000,0.8832
149,3,200,1,100,0.6896,0.2644,0.6896,0.0824,0.0758,0.0000,0.9322
150,3,200,1,100,0.6829,0.2596,0.6829,0.0706,0.0758,0.0000,0.9252
151,3,200,1,100,0.6846,0.2501,0.6846,0.0353,0.0909,0.0000,0.9322
152,3,200,1,100,0.6795,0.2549,0.6795,0.0588,0.0758,0.0000,0.9229
153,3,200,1,100,0.6728,0.2661,0.6728,0.0588,0.1364,0.0000,0.9042
154,3,200,1,100,0.6711,0.2509,0.6711,0.0353,0.1061,0.0000,0.9112
155,3,200,1,100,0.6745,0.2628,0.6745,0.0471,0.1364,0.0000,0.9089
156,3,200,1,100,0.6678,0.2527,0.6678,0.0353,0.1212,0.0000,0.9042
157,3,200,1,100,0.6745,0.2784,0.6745,0.0824,0.1515,0.0000,0.8995
158,3,200,1,100,0.6795,0.2602,0.6795,0.0235,0.1515,0.0000,0.9182
159,3,200,1,100,0.6762,0.2413,0.6762,0.0235,0.0758,0.0000,0.9252
160,3,200,1,100,0.6577,0.2491,0.6577,0.0235,0.1364,0.0000,0.8902
161,3,200,1,100,0.6577,0.2542,0.6577,0.0471,0.1212,0.0000,0.8879
162,3,200,1,100,0.6913,0.2660,0.6913,0.0588,0.1061,0.0000,0.9346
163,3,200,1,100,0.6560,0.2603,0.6560,0.0471,0.1364,0.0000,0.8832
164,3,200,1,100,0.6628,0.2639,0.6628,0.0353,0.1818,0.0000,0.8879
165,3,200,1,100,0.6930,0.2588,0.6930,0.0588,0.0758,0.0000,0.9416
166,3,200,1,100,0.6510,0.2716,0.6510,0.0824,0.1515,0.0000,0.8668
167,3,200,1,100,0.6879,0.2838,0.6879,0.0588,0.1515,0.0000,0.9229
168,3,200,1,100,0.6997,0.2708,0.6997,0.0353,0.1364,0.0000,0.9463
169,3,200,1,100,0.6896,0.2720,0.6896,0.0471,0.1364,0.0000,0.9299
170,3,200,1,100,0.6745,0.2620,0.6745,0.0588,0.1061,0.0000,0.9112
171,3,200,1,100,0.6829,0.2709,0.6829,0.0588,0.1212,0.0000,0.9206
172,3,200,1,100,0.6762,0.2539,0.6762,0.0235,0.1212,0.0000,0.9182
173,3,200,1,100,0.6896,0.2488,0.6896,0.0471,0.0606,0.0000,0.9416
174,3,200,1,100,0.6728,0.2572,0.6728,0.0353,0.1212,0.0000,0.9112
175,3,200,1,100,0.6711,0.2796,0.6711,0.0706,0.1667,0.0000,0.8949
176,3,200,1,100,0.6745,0.2606,0.6745,0.0353,0.1364,0.0000,0.9112
177,3,200,1,100,0.6527,0.2978,0.6527,0.1412,0.1818,0.0000,0.8528
178,3,200,1,100,0.6611,0.2834,0.6611,0.1176,0.1364,0.0000,0.8762
179,3,200,1,100,0.6728,0.2880,0.6728,0.0824,0.1970,0.0000,0.8902
180,3,200,1,100,0.6661,0.2771,0.6661,0.0588,0.1818,0.0000,0.8879
181,3,200,1,100,0.6745,0.2682,0.6745,0.0353,0.1667,0.0000,0.9065
182,3,200,1,100,0.6846,0.3027,0.6846,0.0588,0.1818,0.0588,0.9112
183,3,200,1,100,0.6762,0.2911,0.6762,0.0941,0.0909,0.0588,0.9065
184,3,200,1,100,0.6409,0.2703,0.6409,0.1294,0.1061,0.0000,0.8505
185,3,200,1,100,0.6812,0.2677,0.6812,0.1176,0.0606,0.0000,0.9159
186,3,200,1,100,0.6711,0.2588,0.6711,0.0588,0.1061,0.0000,0.9065
187,3,200,1,100,0.6711,0.2821,0.6711,0.0706,0.0909,0.0588,0.9042
188,3,200,1,100,0.6711,0.2587,0.6711,0.0941,0.0606,0.0000,0.9065
